Sim 2

Light Normalized Radiosity: 91.86454%
Light Absorptance (heat generated by Stokes shift, Quantum Yield, non-fluorescent particles, and medium ): 6.93569%
Light Transmittance: 1.19977%
Stokes Shift Absorptance (converted to heat): 0.58305%
Quantum Yield Absorptance (converted to heat): 0.89127%
Total Fluorescent Absorptance (absorptance of photons by fluorescent particles): 4.45568%
Fluorescent Absorptance (converted to fluorescent emission): 2.98163%
Reflectance by Fluorescent Emission: 2.89266%
Non-Fluorescent Particles and Medium Absorptance (converted to heat): 5.46199%

Note: In the column headers below, the number in parentheses indicates the layer number for each attenuation coefficient (e.g., mu_s(1), mu_med(1), mu_a(1), mu_af(1) for layer 1)
Note: The units are based on micrometer
Wavelength	Normalized Radiosity	Absorptance	Transmittance	Stokes Shift Absorptance	Quantum Yield Absorptance	Total Fluorescent Absorptance	Reflectance (via fluorescent emission)	Fluorescent Absorptance	Non-Fluorescent Particles/Medium Absorptance	n_medium(1)	k_medium(1)	mu_a(non-fluorescent)(1)	mu_a(medium)(1)	mu_s(1)	g(1)	Thickness(1)	mu_a(fluorescent)1(1)
907.0	0.9838	0.0	0.0162	0.0	0.0	0.0	0.0	0.0	0.0	1.4897	0.0	0.0	0.0	1.134802	0.6088348	500.0	0.0	
909.0	0.9855	0.0	0.0145	0.0	0.0	0.0	0.0	0.0	0.0	1.489688	0.0	0.0	0.0	1.131639	0.60896743	500.0	0.0	
911.0	0.9862	0.0	0.0138	0.0	0.0	0.0	0.0	0.0	0.0	1.489671	0.0	0.0	0.0	1.128766	0.60905982	500.0	0.0	
913.0	0.9873	0.0	0.0127	0.0	0.0	0.0	0.0	0.0	0.0	1.489653	0.0	0.0	0.0	1.12606	0.60909742	500.0	0.0	
915.0	0.9834	0.0	0.0166	0.0	0.0	0.0	0.0	0.0	0.0	1.489635	0.0	0.0	0.0	1.123369	0.60908025	500.0	0.0	
917.0	0.9848	0.0	0.0152	0.0	0.0	0.0	0.0	0.0	0.0	1.489617	0.0	0.0	0.0	1.12048	0.60904456	500.0	0.0	
919.0	0.9862	0.0	0.0138	0.0	0.0	0.0	0.0	0.0	0.0	1.489598	0.0	0.0	0.0	1.117263	0.60905362	500.0	0.0	
921.0	0.9865	0.0	0.0135	0.0	0.0	0.0	0.0	0.0	0.0	1.48958	0.0	0.0	0.0	1.113681	0.60919612	500.0	0.0	
923.0	0.9867	0.0	0.0133	0.0	0.0	0.0	0.0	0.0	0.0	1.489562	0.0	0.0	0.0	1.110018	0.60948072	500.0	0.0	
925.0	0.9856	0.0	0.0144	0.0	0.0	0.0	0.0	0.0	0.0	1.489543	0.0	0.0	0.0	1.106586	0.60980282	500.0	0.0	
927.0	0.9875	0.0	0.0125	0.0	0.0	0.0	0.0	0.0	0.0	1.489525	0.0	0.0	0.0	1.103402	0.6100956	500.0	0.0	
929.0	0.9858	0.0	0.0142	0.0	0.0	0.0	0.0	0.0	0.0	1.489509	0.0	0.0	0.0	1.100378	0.61033768	500.0	0.0	
931.0	0.9847	0.0	0.0153	0.0	0.0	0.0	0.0	0.0	0.0	1.489506	0.0	0.0	0.0	1.097366	0.6105267	500.0	0.0	
933.0	0.9848	0.0	0.0152	0.0	0.0	0.0	0.0	0.0	0.0	1.489502	0.0	0.0	0.0	1.094215	0.61067827	500.0	0.0	
935.0	0.9849	0.0	0.0151	0.0	0.0	0.0	0.0	0.0	0.0	1.4895	0.0	0.0	0.0	1.090781	0.61084081	500.0	0.0	
937.0	0.9852	0.0	0.0148	0.0	0.0	0.0	0.0	0.0	0.0	1.4895	0.0	0.0	0.0	1.086984	0.61108884	500.0	0.0	
939.0	0.9847	0.0	0.0153	0.0	0.0	0.0	0.0	0.0	0.0	1.4895	0.0	0.0	0.0	1.082955	0.61147816	500.0	0.0	
941.0	0.9851	0.0	0.0149	0.0	0.0	0.0	0.0	0.0	0.0	1.489489	0.0	0.0	0.0	1.07905	0.61194602	500.0	0.0	
943.0	0.9869	0.0	0.0131	0.0	0.0	0.0	0.0	0.0	0.0	1.489475	0.0	0.0	0.0	1.075377	0.61241172	500.0	0.0	
945.0	0.9827	0.0	0.0173	0.0	0.0	0.0	0.0	0.0	0.0	1.48946	0.0	0.0	0.0	1.071891	0.61283635	500.0	0.0	
947.0	0.9859	0.0	0.0141	0.0	0.0	0.0	0.0	0.0	0.0	1.489442	0.0	0.0	0.0	1.068516	0.61320304	500.0	0.0	
949.0	0.9846	0.0	0.0154	0.0	0.0	0.0	0.0	0.0	0.0	1.489424	0.0	0.0	0.0	1.065103	0.61351448	500.0	0.0	
951.0	0.9823	0.0	0.0177	0.0	0.0	0.0	0.0	0.0	0.0	1.489411	0.0	0.0	0.0	1.06149	0.61379718	500.0	0.0	
953.0	0.9838	0.0	0.0162	0.0	0.0	0.0	0.0	0.0	0.0	1.489406	0.0	0.0	0.0	1.057562	0.6141023	500.0	0.0	
955.0	0.9814	0.0	0.0186	0.0	0.0	0.0	0.0	0.0	0.0	1.489401	0.0	0.0	0.0	1.0533	0.61449892	500.0	0.0	
957.0	0.9847	0.0	0.0153	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	1.048888	0.61501691	500.0	0.0	
959.0	0.9842	0.0	0.0158	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	1.044592	0.61559269	500.0	0.0	
961.0	0.9841	0.0	0.0159	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	1.040494	0.61615713	500.0	0.0	
963.0	0.9836	0.0	0.0164	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	1.03656	0.61667664	500.0	0.0	
965.0	0.9842	0.0	0.0158	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	1.032698	0.61713921	500.0	0.0	
967.0	0.9846	0.0	0.0154	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	1.028793	0.6175451	500.0	0.0	
969.0	0.9833	0.0	0.0167	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	1.024718	0.61791491	500.0	0.0	
971.0	0.9816	0.0	0.0184	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	1.020366	0.61829409	500.0	0.0	
973.0	0.9843	0.0	0.0157	0.0	0.0	0.0	0.0	0.0	0.0	1.489394	0.0	0.0	0.0	1.015725	0.61874343	500.0	0.0	
975.0	0.9835	0.0	0.0165	0.0	0.0	0.0	0.0	0.0	0.0	1.48938	0.0	0.0	0.0	1.010948	0.61929543	500.0	0.0	
977.0	0.9846	0.0	0.0154	0.0	0.0	0.0	0.0	0.0	0.0	1.489366	0.0	0.0	0.0	1.006248	0.61990822	500.0	0.0	
979.0	0.9831	0.0	0.0169	0.0	0.0	0.0	0.0	0.0	0.0	1.489349	0.0	0.0	0.0	1.001738	0.62051467	500.0	0.0	
981.0	0.9809	0.0	0.0191	0.0	0.0	0.0	0.0	0.0	0.0	1.489331	0.0	0.0	0.0	0.997392	0.6210781	500.0	0.0	
983.0	0.9841	0.0	0.0159	0.0	0.0	0.0	0.0	0.0	0.0	1.489313	0.0	0.0	0.0	0.993135	0.62158271	500.0	0.0	
985.0	0.9824	0.0	0.0176	0.0	0.0	0.0	0.0	0.0	0.0	1.489307	0.0	0.0	0.0	0.988854	0.62202826	500.0	0.0	
987.0	0.9846	0.0	0.0154	0.0	0.0	0.0	0.0	0.0	0.0	1.489303	0.0	0.0	0.0	0.98445	0.6224233	500.0	0.0	
989.0	0.9846	0.0	0.0154	0.0	0.0	0.0	0.0	0.0	0.0	1.4893	0.0	0.0	0.0	0.979826	0.62279979	500.0	0.0	
991.0	0.9829	0.0	0.0171	0.0	0.0	0.0	0.0	0.0	0.0	1.4893	0.0	0.0	0.0	0.974928	0.62321185	500.0	0.0	
993.0	0.9815	0.0	0.0185	0.0	0.0	0.0	0.0	0.0	0.0	1.4893	0.0	0.0	0.0	0.969816	0.6237102	500.0	0.0	
995.0	0.9809	0.0	0.0191	0.0	0.0	0.0	0.0	0.0	0.0	1.489297	0.0	0.0	0.0	0.964693	0.62428674	500.0	0.0	
997.0	0.9816	0.0	0.0184	0.0	0.0	0.0	0.0	0.0	0.0	1.489281	0.0	0.0	0.0	0.959743	0.62488035	500.0	0.0	
999.0	0.9821	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0	1.489265	0.0	0.0	0.0	0.954961	0.62544871	500.0	0.0	
1001.0	0.9847	0.0	0.0153	0.0	0.0	0.0	0.0	0.0	0.0	1.489248	0.0	0.0	0.0	0.950313	0.62596483	500.0	0.0	
1003.0	0.9839	0.0	0.0161	0.0	0.0	0.0	0.0	0.0	0.0	1.48923	0.0	0.0	0.0	0.945734	0.62641516	500.0	0.0	
1005.0	0.9829	0.0	0.0171	0.0	0.0	0.0	0.0	0.0	0.0	1.489212	0.0	0.0	0.0	0.941127	0.62679926	500.0	0.0	
1007.0	0.9799	0.0	0.0201	0.0	0.0	0.0	0.0	0.0	0.0	1.489201	0.0	0.0	0.0	0.936382	0.62713484	500.0	0.0	
1009.0	0.9832	0.0	0.0168	0.0	0.0	0.0	0.0	0.0	0.0	1.489201	0.0	0.0	0.0	0.931415	0.62745722	500.0	0.0	
1011.0	0.9827	0.0	0.0173	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	0.926213	0.62781381	500.0	0.0	
1013.0	0.985	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	0.920862	0.62824462	500.0	0.0	
1015.0	0.9799	0.0	0.0201	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	0.915536	0.62873708	500.0	0.0	
1017.0	0.9839	0.0	0.0161	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	0.910355	0.62924275	500.0	0.0	
1019.0	0.9826	0.0	0.0174	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	0.905343	0.62971947	500.0	0.0	
1021.0	0.9821	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	0.900464	0.63014336	500.0	0.0	
1023.0	0.9811	0.0	0.0189	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	0.895657	0.63050205	500.0	0.0	
1025.0	0.9799	0.0	0.0201	0.0	0.0	0.0	0.0	0.0	0.0	1.489197	0.0	0.0	0.0	0.890855	0.6307907	500.0	0.0	
1027.0	0.9798	0.0	0.0202	0.0	0.0	0.0	0.0	0.0	0.0	1.489193	0.0	0.0	0.0	0.885966	0.6310208	500.0	0.0	
1029.0	0.981	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	1.489189	0.0	0.0	0.0	0.880914	0.63122067	500.0	0.0	
1031.0	0.9826	0.0	0.0174	0.0	0.0	0.0	0.0	0.0	0.0	1.489174	0.0	0.0	0.0	0.875689	0.63142875	500.0	0.0	
1033.0	0.9807	0.0	0.0193	0.0	0.0	0.0	0.0	0.0	0.0	1.489155	0.0	0.0	0.0	0.870325	0.6316911	500.0	0.0	
1035.0	0.98	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	1.489137	0.0	0.0	0.0	0.864955	0.63201266	500.0	0.0	
1037.0	0.9807	0.0	0.0193	0.0	0.0	0.0	0.0	0.0	0.0	1.489125	0.0	0.0	0.0	0.859702	0.63235922	500.0	0.0	
1039.0	0.981	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	1.489113	0.0	0.0	0.0	0.854612	0.63268775	500.0	0.0	
1041.0	0.9786	0.0	0.0214	0.0	0.0	0.0	0.0	0.0	0.0	1.489102	0.0	0.0	0.0	0.849671	0.63296993	500.0	0.0	
1043.0	0.9793	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.844824	0.63319372	500.0	0.0	
1045.0	0.9808	0.0	0.0192	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.84002	0.63334816	500.0	0.0	
1047.0	0.9782	0.0	0.0218	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.835188	0.6334348	500.0	0.0	
1049.0	0.9783	0.0	0.0217	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.830264	0.63346906	500.0	0.0	
1051.0	0.9772	0.0	0.0228	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.825192	0.6334831	500.0	0.0	
1053.0	0.9826	0.0	0.0174	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.819968	0.63351926	500.0	0.0	
1055.0	0.977	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.814676	0.63360639	500.0	0.0	
1057.0	0.9779	0.0	0.0221	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.809434	0.63373712	500.0	0.0	
1059.0	0.9795	0.0	0.0205	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.804331	0.63387754	500.0	0.0	
1061.0	0.9777	0.0	0.0223	0.0	0.0	0.0	0.0	0.0	0.0	1.489087	0.0	0.0	0.0	0.799413	0.63398718	500.0	0.0	
1063.0	0.9755	0.0	0.0245	0.0	0.0	0.0	0.0	0.0	0.0	1.489071	0.0	0.0	0.0	0.794641	0.63404785	500.0	0.0	
1065.0	0.9769	0.0	0.0231	0.0	0.0	0.0	0.0	0.0	0.0	1.489055	0.0	0.0	0.0	0.78997	0.63404629	500.0	0.0	
1067.0	0.9815	0.0	0.0185	0.0	0.0	0.0	0.0	0.0	0.0	1.489039	0.0	0.0	0.0	0.785353	0.63397447	500.0	0.0	
1069.0	0.9785	0.0	0.0215	0.0	0.0	0.0	0.0	0.0	0.0	1.489021	0.0	0.0	0.0	0.780724	0.6338345	500.0	0.0	
1071.0	0.9763	0.0	0.0237	0.0	0.0	0.0	0.0	0.0	0.0	1.489004	0.0	0.0	0.0	0.77602	0.63364014	500.0	0.0	
1073.0	0.9794	0.0	0.0206	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.771184	0.63342529	500.0	0.0	
1075.0	0.9747	0.0	0.0253	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.766223	0.63322341	500.0	0.0	
1077.0	0.9772	0.0	0.0228	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.761203	0.63306134	500.0	0.0	
1079.0	0.9772	0.0	0.0228	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.756229	0.63293883	500.0	0.0	
1081.0	0.9789	0.0	0.0211	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.751382	0.63283055	500.0	0.0	
1083.0	0.9776	0.0	0.0224	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.74669	0.63270595	500.0	0.0	
1085.0	0.9777	0.0	0.0223	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.742146	0.63254137	500.0	0.0	
1087.0	0.9783	0.0	0.0217	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.737719	0.63232151	500.0	0.0	
1089.0	0.9751	0.0	0.0249	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.733362	0.63203752	500.0	0.0	
1091.0	0.9772	0.0	0.0228	0.0	0.0	0.0	0.0	0.0	0.0	1.488997	0.0	0.0	0.0	0.729032	0.63168533	500.0	0.0	
1093.0	0.975	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	1.48899	0.0	0.0	0.0	0.724677	0.63127133	500.0	0.0	
1095.0	0.9736	0.0	0.0264	0.0	0.0	0.0	0.0	0.0	0.0	1.488982	0.0	0.0	0.0	0.720242	0.6308157	500.0	0.0	
1097.0	0.9759	0.0	0.0241	0.0	0.0	0.0	0.0	0.0	0.0	1.488972	0.0	0.0	0.0	0.715713	0.63034628	500.0	0.0	
1099.0	0.9748	0.0	0.0252	0.0	0.0	0.0	0.0	0.0	0.0	1.488954	0.0	0.0	0.0	0.711118	0.62989407	500.0	0.0	
1101.0	0.9767	0.0	0.0233	0.0	0.0	0.0	0.0	0.0	0.0	1.488936	0.0	0.0	0.0	0.706515	0.62948048	500.0	0.0	
1103.0	0.9747	0.0	0.0253	0.0	0.0	0.0	0.0	0.0	0.0	1.488921	0.0	0.0	0.0	0.701987	0.62909879	500.0	0.0	
1105.0	0.9763	0.0	0.0237	0.0	0.0	0.0	0.0	0.0	0.0	1.488914	0.0	0.0	0.0	0.697586	0.62872741	500.0	0.0	
1107.0	0.9753	0.0	0.0247	0.0	0.0	0.0	0.0	0.0	0.0	1.488907	0.0	0.0	0.0	0.69333	0.62833597	500.0	0.0	
1109.0	0.9765	0.0	0.0235	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.689207	0.62790436	500.0	0.0	
1111.0	0.9754	0.0	0.0246	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.685183	0.62742202	500.0	0.0	
1113.0	0.9744	0.0	0.0256	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.681223	0.62687774	500.0	0.0	
1115.0	0.9753	0.0	0.0247	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.677283	0.6262696	500.0	0.0	
1117.0	0.9786	0.0	0.0214	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.673321	0.62560383	500.0	0.0	
1119.0	0.9753	0.0	0.0247	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.669295	0.62489699	500.0	0.0	
1121.0	0.9725	0.0	0.0275	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.665189	0.62417569	500.0	0.0	
1123.0	0.9717	0.0	0.0283	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.661022	0.62346995	500.0	0.0	
1125.0	0.977	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.656849	0.62279941	500.0	0.0	
1127.0	0.9763	0.0	0.0237	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.652739	0.62216316	500.0	0.0	
1129.0	0.9767	0.0	0.0233	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.648744	0.62154351	500.0	0.0	
1131.0	0.9734	0.0	0.0266	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.644884	0.62091732	500.0	0.0	
1133.0	0.9757	0.0	0.0243	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.64115	0.62026411	500.0	0.0	
1135.0	0.9746	0.0003	0.0251	0.0	0.0	0.0	0.0	0.0	0.0003	1.488899	0.0	0.0	0.0	0.637523	0.61956784	500.0	0.0	
1137.0	0.9694	0.0027	0.0279	0.0	0.0	0.0	0.0	0.0	0.0027	1.488893	0.0	0.0	1e-06	0.633978	0.6188162	500.0	0.0	
1139.0	0.973	0.003	0.024	0.0	0.0	0.0	0.0	0.0	0.003	1.488887	0.0	0.0	1e-06	0.630469	0.61800572	500.0	0.0	
1141.0	0.9713	0.0037	0.025	0.0	0.0	0.0	0.0	0.0	0.0038	1.488882	0.0	0.0	2e-06	0.62696	0.61713699	500.0	0.0	
1143.0	0.9643	0.0116	0.024	0.0	0.0	0.0	0.0	0.0	0.0116	1.488865	0.0	0.0	4e-06	0.623427	0.61621321	500.0	1e-06	
1145.0	0.9609	0.0187	0.0205	0.0	0.0	0.0	0.0	0.0	0.0187	1.488847	1e-06	0.0	6e-06	0.619832	0.61525758	500.0	2e-06	
1147.0	0.9312	0.0601	0.0087	0.0	0.0	0.0	0.0	0.0	0.0601	1.488829	1e-06	3e-05	8e-06	0.616142	0.61429896	500.0	3e-06	
1149.0	0.9539	0.0306	0.0156	0.0	0.0	0.0	0.0	0.0	0.0306	1.488819	1e-06	0.0	1.1e-05	0.612472	0.6133628	500.0	4e-06	
1151.0	0.9516	0.0315	0.0168	0.0	0.0	0.0	0.0	0.0	0.0315	1.488812	1e-06	0.0	1.3e-05	0.608785	0.61246519	500.0	4e-06	
1153.0	0.9482	0.0391	0.0127	0.0	0.0	0.0	0.0	0.0	0.0391	1.488804	2e-06	0.0	1.5e-05	0.605172	0.61160009	500.0	5e-06	
1155.0	0.9464	0.0408	0.0129	0.0	0.0	0.0	0.0	0.0	0.0408	1.4888	2e-06	0.0	1.8e-05	0.601662	0.61075328	500.0	6e-06	
1157.0	0.9335	0.0532	0.0134	0.0	0.0	0.0	0.0	0.0	0.0532	1.4888	2e-06	5e-06	2e-05	0.598266	0.60990596	500.0	7e-06	
1159.0	0.9384	0.0511	0.0105	0.0	0.0	0.0	0.0	0.0	0.0512	1.4888	3e-06	1e-06	2.3e-05	0.594988	0.6090373	500.0	8e-06	
1161.0	0.9332	0.054	0.0128	0.0	0.0	0.0	0.0	0.0	0.054	1.4888	3e-06	1e-06	2.5e-05	0.591798	0.60813346	500.0	9e-06	
1163.0	0.9248	0.0664	0.0087	0.0	0.0	0.0	0.0	0.0	0.0664	1.4888	3e-06	3e-06	2.9e-05	0.58867	0.60718381	500.0	1e-05	
1165.0	0.9231	0.0696	0.0073	0.0	0.0	0.0	0.0	0.0	0.0696	1.4888	4e-06	1e-06	3.4e-05	0.585578	0.60618194	500.0	1.2e-05	
1167.0	0.9204	0.0724	0.0072	0.0	0.0	0.0	0.0	0.0	0.0724	1.4888	4e-06	1e-06	3.8e-05	0.582484	0.60512729	500.0	1.3e-05	
1169.0	0.9143	0.0786	0.007	0.0	0.0	0.0	0.0	0.0	0.0787	1.4888	5e-06	0.0	4.2e-05	0.579363	0.60402628	500.0	1.5e-05	
1171.0	0.9132	0.0809	0.006	0.0	0.0	0.0	0.0	0.0	0.0809	1.4888	5e-06	1e-06	4.6e-05	0.576188	0.60289378	500.0	1.6e-05	
1173.0	0.9042	0.0895	0.0062	0.0	0.0	0.0	0.0	0.0	0.0895	1.4888	6e-06	1e-06	5e-05	0.572958	0.60175179	500.0	1.8e-05	
1175.0	0.9037	0.0916	0.0047	0.0	0.0	0.0	0.0	0.0	0.0916	1.4888	6e-06	1e-06	5.3e-05	0.569693	0.60062488	500.0	1.9e-05	
1177.0	0.9075	0.0876	0.0049	0.0	0.0	0.0	0.0	0.0	0.0876	1.4888	7e-06	0.0	5.6e-05	0.566433	0.59953081	500.0	2e-05	
1179.0	0.9038	0.091	0.0052	0.0	0.0	0.0	0.0	0.0	0.0911	1.4888	7e-06	1e-06	5.8e-05	0.563223	0.59847386	500.0	2.1e-05	
1181.0	0.9	0.0953	0.0047	0.0	0.0	0.0	0.0	0.0	0.0953	1.4888	7e-06	0.0	6.1e-05	0.5601	0.59744546	500.0	2.1e-05	
1183.0	0.9	0.096	0.004	0.0	0.0	0.0	0.0	0.0	0.096	1.4888	7e-06	1e-06	6.1e-05	0.557081	0.59643053	500.0	2.1e-05	
1185.0	0.8997	0.0962	0.004	0.0	0.0	0.0	0.0	0.0	0.0962	1.4888	7e-06	0.0	6.1e-05	0.554165	0.59541107	500.0	2.1e-05	
1187.0	0.8998	0.0953	0.0049	0.0	0.0	0.0	0.0	0.0	0.0953	1.4888	7e-06	1e-06	6.1e-05	0.551336	0.59437156	500.0	2.1e-05	
1189.0	0.8997	0.0957	0.0046	0.0	0.0	0.0	0.0	0.0	0.0957	1.4888	7e-06	1e-06	5.9e-05	0.548578	0.59329933	500.0	2.1e-05	
1191.0	0.8985	0.096	0.0055	0.0	0.0	0.0	0.0	0.0	0.0961	1.4888	7e-06	0.0	5.7e-05	0.545864	0.59218472	500.0	2e-05	
1193.0	0.9022	0.0922	0.0056	0.0	0.0	0.0	0.0	0.0	0.0922	1.4888	6e-06	0.0	5.5e-05	0.543166	0.59102198	500.0	2e-05	
1195.0	0.9029	0.0911	0.006	0.0	0.0	0.0	0.0	0.0	0.0912	1.488797	6e-06	0.0	5.2e-05	0.540461	0.58980943	500.0	1.9e-05	
1197.0	0.9105	0.082	0.0075	0.0	0.0	0.0	0.0	0.0	0.082	1.488781	6e-06	1e-06	4.7e-05	0.537733	0.58854992	500.0	1.7e-05	
1199.0	0.9108	0.0822	0.007	0.0	0.0	0.0	0.0	0.0	0.0822	1.488766	5e-06	0.0	4.3e-05	0.534958	0.58726309	500.0	1.6e-05	
1201.0	0.917	0.0744	0.0086	0.0	0.0	0.0	0.0	0.0	0.0744	1.48875	5e-06	0.0	3.8e-05	0.532134	0.58597009	500.0	1.4e-05	
1203.0	0.9193	0.0701	0.0106	0.0	0.0	0.0	0.0	0.0	0.0701	1.488736	4e-06	0.0	3.4e-05	0.529285	0.58469418	500.0	1.2e-05	
1205.0	0.9261	0.0644	0.0095	0.0	0.0	0.0	0.0	0.0	0.0644	1.488722	4e-06	2e-06	3e-05	0.526436	0.58345239	500.0	1.1e-05	
1207.0	0.9324	0.0549	0.0127	0.0	0.0	0.0	0.0	0.0	0.0549	1.488709	3e-06	0.0	2.5e-05	0.52364	0.58224985	500.0	9e-06	
1209.0	0.9336	0.0505	0.016	0.0	0.0	0.0	0.0	0.0	0.0505	1.4887	3e-06	0.0	2.1e-05	0.520909	0.5810846	500.0	8e-06	
1211.0	0.9388	0.0463	0.0149	0.0	0.0	0.0	0.0	0.0	0.0463	1.4887	2e-06	1e-06	1.9e-05	0.518256	0.57994612	500.0	7e-06	
1213.0	0.9436	0.0428	0.0137	0.0	0.0	0.0	0.0	0.0	0.0428	1.4887	2e-06	4e-06	1.6e-05	0.51569	0.57881524	500.0	6e-06	
1215.0	0.9497	0.0324	0.0179	0.0	0.0	0.0	0.0	0.0	0.0324	1.4887	2e-06	0.0	1.3e-05	0.51321	0.57767646	500.0	5e-06	
1217.0	0.9484	0.0324	0.0192	0.0	0.0	0.0	0.0	0.0	0.0324	1.4887	1e-06	0.0	1.1e-05	0.510788	0.57651733	500.0	4e-06	
1219.0	0.9477	0.0348	0.0175	0.0	0.0	0.0	0.0	0.0	0.0348	1.4887	1e-06	6e-06	9e-06	0.5084	0.57532681	500.0	3e-06	
1221.0	0.9604	0.0192	0.0204	0.0	0.0	0.0	0.0	0.0	0.0192	1.4887	1e-06	0.0	7e-06	0.506044	0.57409523	500.0	2e-06	
1223.0	0.9318	0.0555	0.0127	0.0	0.0	0.0	0.0	0.0	0.0555	1.4887	1e-06	2.8e-05	5e-06	0.50365	0.57282234	500.0	2e-06	
1225.0	0.9683	0.0087	0.023	0.0	0.0	0.0	0.0	0.0	0.0087	1.4887	0.0	0.0	3e-06	0.501287	0.57150335	500.0	1e-06	
1227.0	0.9665	0.005	0.0285	0.0	0.0	0.0	0.0	0.0	0.005	1.4887	0.0	0.0	2e-06	0.498855	0.57015193	500.0	0.0	
1229.0	0.9718	0.0003	0.0279	0.0	0.0	0.0	0.0	0.0	0.0003	1.4887	0.0	0.0	0.0	0.496378	0.568782	500.0	0.0	
1231.0	0.9728	0.0	0.0272	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.493867	0.56741352	500.0	0.0	
1233.0	0.9695	0.0	0.0305	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.491343	0.56606593	500.0	0.0	
