Sim 1

Light Normalized Radiosity: 91.95037%
Light Absorptance (heat generated by Stokes shift, Quantum Yield, non-fluorescent particles, and medium ): 6.69974%
Light Transmittance: 1.34989%
Stokes Shift Absorptance (converted to heat): 0.18847%
Quantum Yield Absorptance (converted to heat): 0.30918%
Total Fluorescent Absorptance (absorptance of photons by fluorescent particles): 1.55765%
Fluorescent Absorptance (converted to fluorescent emission): 1.06007%
Reflectance by Fluorescent Emission: 0.9934%
Non-Fluorescent Particles and Medium Absorptance (converted to heat): 6.20209%

Note: In the column headers below, the number in parentheses indicates the layer number for each attenuation coefficient (e.g., mu_s(1), mu_med(1), mu_a(1), mu_af(1) for layer 1)
Note: The units are based on micrometer
Wavelength	Normalized Radiosity	Absorptance	Transmittance	Stokes Shift Absorptance	Quantum Yield Absorptance	Total Fluorescent Absorptance	Reflectance (via fluorescent emission)	Fluorescent Absorptance	Non-Fluorescent Particles/Medium Absorptance	n_medium(1)	k_medium(1)	mu_a(non-fluorescent)(1)	mu_a(medium)(1)	mu_s(1)	g(1)	Thickness(1)	mu_a(fluorescent)1(1)
947.0	0.9848	0.0	0.0152	0.0	0.0	0.0	0.0	0.0	0.0	1.489442	0.0	0.0	0.0	0.943872	0.60442572	500.0	0.0	
949.0	0.9842	0.0	0.0158	0.0	0.0	0.0	0.0	0.0	0.0	1.489424	0.0	0.0	0.0	0.940473	0.60478819	500.0	0.0	
951.0	0.9811	0.0	0.0189	0.0	0.0	0.0	0.0	0.0	0.0	1.489411	0.0	0.0	0.0	0.937001	0.60515844	500.0	0.0	
953.0	0.9818	0.0	0.0182	0.0	0.0	0.0	0.0	0.0	0.0	1.489406	0.0	0.0	0.0	0.933443	0.60554142	500.0	0.0	
955.0	0.9835	0.0	0.0165	0.0	0.0	0.0	0.0	0.0	0.0	1.489401	0.0	0.0	0.0	0.929809	0.60594161	500.0	0.0	
957.0	0.9841	0.0	0.0159	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	0.926114	0.6063619	500.0	0.0	
959.0	0.9833	0.0	0.0167	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	0.922382	0.60679501	500.0	0.0	
961.0	0.9838	0.0	0.0162	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	0.918623	0.60723301	500.0	0.0	
963.0	0.9821	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	0.91484	0.60767081	500.0	0.0	
965.0	0.9816	0.0	0.0184	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	0.91102	0.60810723	500.0	0.0	
967.0	0.9816	0.0	0.0184	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	0.907152	0.60854133	500.0	0.0	
969.0	0.9836	0.0	0.0164	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	0.90323	0.60897385	500.0	0.0	
971.0	0.98	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	0.89924	0.60940941	500.0	0.0	
973.0	0.9806	0.0	0.0194	0.0	0.0	0.0	0.0	0.0	0.0	1.489394	0.0	0.0	0.0	0.895195	0.60985148	500.0	0.0	
975.0	0.981	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	1.48938	0.0	0.0	0.0	0.891116	0.61030209	500.0	0.0	
977.0	0.9819	0.0	0.0181	0.0	0.0	0.0	0.0	0.0	0.0	1.489366	0.0	0.0	0.0	0.887003	0.61075932	500.0	0.0	
979.0	0.9817	0.0	0.0183	0.0	0.0	0.0	0.0	0.0	0.0	1.489349	0.0	0.0	0.0	0.882876	0.61121432	500.0	0.0	
981.0	0.9817	0.0	0.0183	0.0	0.0	0.0	0.0	0.0	0.0	1.489331	0.0	0.0	0.0	0.878731	0.61166316	500.0	0.0	
983.0	0.9813	0.0	0.0187	0.0	0.0	0.0	0.0	0.0	0.0	1.489313	0.0	0.0	0.0	0.874554	0.61210419	500.0	0.0	
985.0	0.983	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	1.489307	0.0	0.0	0.0	0.870319	0.61253928	500.0	0.0	
987.0	0.9813	0.0	0.0187	0.0	0.0	0.0	0.0	0.0	0.0	1.489303	0.0	0.0	0.0	0.866033	0.61296632	500.0	0.0	
989.0	0.9805	0.0	0.0195	0.0	0.0	0.0	0.0	0.0	0.0	1.4893	0.0	0.0	0.0	0.861692	0.61338726	500.0	0.0	
991.0	0.9805	0.0	0.0195	0.0	0.0	0.0	0.0	0.0	0.0	1.4893	0.0	0.0	0.0	0.857292	0.61380708	500.0	0.0	
993.0	0.981	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	1.4893	0.0	0.0	0.0	0.852839	0.61423028	500.0	0.0	
995.0	0.9792	0.0	0.0208	0.0	0.0	0.0	0.0	0.0	0.0	1.489297	0.0	0.0	0.0	0.84836	0.61465472	500.0	0.0	
997.0	0.9816	0.0	0.0184	0.0	0.0	0.0	0.0	0.0	0.0	1.489281	0.0	0.0	0.0	0.843898	0.61507032	500.0	0.0	
999.0	0.9805	0.0	0.0195	0.0	0.0	0.0	0.0	0.0	0.0	1.489265	0.0	0.0	0.0	0.839422	0.61547625	500.0	0.0	
1001.0	0.9813	0.0	0.0187	0.0	0.0	0.0	0.0	0.0	0.0	1.489248	0.0	0.0	0.0	0.834933	0.61586864	500.0	0.0	
1003.0	0.9795	0.0	0.0205	0.0	0.0	0.0	0.0	0.0	0.0	1.48923	0.0	0.0	0.0	0.830432	0.61624492	500.0	0.0	
1005.0	0.9827	0.0	0.0173	0.0	0.0	0.0	0.0	0.0	0.0	1.489212	0.0	0.0	0.0	0.825903	0.61660518	500.0	0.0	
1007.0	0.9816	0.0	0.0184	0.0	0.0	0.0	0.0	0.0	0.0	1.489201	0.0	0.0	0.0	0.821327	0.61695214	500.0	0.0	
1009.0	0.9788	0.0	0.0212	0.0	0.0	0.0	0.0	0.0	0.0	1.489201	0.0	0.0	0.0	0.816693	0.61728916	500.0	0.0	
1011.0	0.9814	0.0	0.0186	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	0.812018	0.61761843	500.0	0.0	
1013.0	0.9795	0.0	0.0205	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	0.807313	0.61794333	500.0	0.0	
1015.0	0.9796	0.0	0.0204	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	0.802596	0.61826224	500.0	0.0	
1017.0	0.9798	0.0	0.0202	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	0.797876	0.61856995	500.0	0.0	
1019.0	0.9787	0.0	0.0213	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	0.793162	0.61886117	500.0	0.0	
1021.0	0.9784	0.0	0.0216	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	0.788448	0.61913304	500.0	0.0	
1023.0	0.9798	0.0	0.0202	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	0.783731	0.61938389	500.0	0.0	
1025.0	0.9785	0.0	0.0215	0.0	0.0	0.0	0.0	0.0	0.0	1.489197	0.0	0.0	0.0	0.779013	0.61961151	500.0	0.0	
1027.0	0.9788	0.0	0.0212	0.0	0.0	0.0	0.0	0.0	0.0	1.489193	0.0	0.0	0.0	0.774283	0.61981718	500.0	0.0	
1029.0	0.9789	0.0	0.0211	0.0	0.0	0.0	0.0	0.0	0.0	1.489189	0.0	0.0	0.0	0.769532	0.62000365	500.0	0.0	
1031.0	0.9797	0.0	0.0203	0.0	0.0	0.0	0.0	0.0	0.0	1.489174	0.0	0.0	0.0	0.764783	0.62017151	500.0	0.0	
1033.0	0.9774	0.0	0.0226	0.0	0.0	0.0	0.0	0.0	0.0	1.489155	0.0	0.0	0.0	0.760024	0.62032736	500.0	0.0	
1035.0	0.9772	0.0	0.0228	0.0	0.0	0.0	0.0	0.0	0.0	1.489137	0.0	0.0	0.0	0.755261	0.62047222	500.0	0.0	
1037.0	0.9791	0.0	0.0209	0.0	0.0	0.0	0.0	0.0	0.0	1.489125	0.0	0.0	0.0	0.750503	0.62060314	500.0	0.0	
1039.0	0.9777	0.0	0.0223	0.0	0.0	0.0	0.0	0.0	0.0	1.489113	0.0	0.0	0.0	0.74576	0.62071461	500.0	0.0	
1041.0	0.9762	0.0	0.0238	0.0	0.0	0.0	0.0	0.0	0.0	1.489102	0.0	0.0	0.0	0.741031	0.6208031	500.0	0.0	
1043.0	0.9779	0.0	0.0221	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.736303	0.62086875	500.0	0.0	
1045.0	0.9791	0.0	0.0209	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.731581	0.62090841	500.0	0.0	
1047.0	0.9759	0.0	0.0241	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.726863	0.62092147	500.0	0.0	
1049.0	0.9812	0.0	0.0188	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.722148	0.6209088	500.0	0.0	
1051.0	0.977	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.717428	0.62087365	500.0	0.0	
1053.0	0.9761	0.0	0.0239	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.712705	0.62082017	500.0	0.0	
1055.0	0.9779	0.0	0.0221	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.70799	0.62075098	500.0	0.0	
1057.0	0.9746	0.0	0.0254	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.703293	0.62066549	500.0	0.0	
1059.0	0.9771	0.0	0.0229	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.698622	0.6205601	500.0	0.0	
1061.0	0.9777	0.0	0.0223	0.0	0.0	0.0	0.0	0.0	0.0	1.489087	0.0	0.0	0.0	0.694006	0.6204274	500.0	0.0	
1063.0	0.977	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	1.489071	0.0	0.0	0.0	0.689423	0.62026777	500.0	0.0	
1065.0	0.9768	0.0	0.0232	0.0	0.0	0.0	0.0	0.0	0.0	1.489055	0.0	0.0	0.0	0.684865	0.62008008	500.0	0.0	
1067.0	0.9748	0.0	0.0252	0.0	0.0	0.0	0.0	0.0	0.0	1.489039	0.0	0.0	0.0	0.680334	0.61986281	500.0	0.0	
1069.0	0.9738	0.0	0.0262	0.0	0.0	0.0	0.0	0.0	0.0	1.489021	0.0	0.0	0.0	0.675821	0.61961622	500.0	0.0	
1071.0	0.9753	0.0	0.0247	0.0	0.0	0.0	0.0	0.0	0.0	1.489004	0.0	0.0	0.0	0.671319	0.61934159	500.0	0.0	
1073.0	0.9747	0.0	0.0253	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.66681	0.6190448	500.0	0.0	
1075.0	0.9747	0.0	0.0253	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.662306	0.61872755	500.0	0.0	
1077.0	0.9755	0.0	0.0245	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.657817	0.61839187	500.0	0.0	
1079.0	0.9752	0.0	0.0248	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.653358	0.61803779	500.0	0.0	
1081.0	0.9748	0.0	0.0252	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.648934	0.6176628	500.0	0.0	
1083.0	0.9727	0.0	0.0273	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.644549	0.61726379	500.0	0.0	
1085.0	0.9738	0.0	0.0262	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.640203	0.61683819	500.0	0.0	
1087.0	0.971	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.635895	0.61638434	500.0	0.0	
1089.0	0.9755	0.0	0.0245	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.631619	0.61590126	500.0	0.0	
1091.0	0.9724	0.0	0.0276	0.0	0.0	0.0	0.0	0.0	0.0	1.488997	0.0	0.0	0.0	0.627377	0.6153877	500.0	0.0	
1093.0	0.9738	0.0	0.0262	0.0	0.0	0.0	0.0	0.0	0.0	1.48899	0.0	0.0	0.0	0.623167	0.61484418	500.0	0.0	
1095.0	0.9738	0.0	0.0262	0.0	0.0	0.0	0.0	0.0	0.0	1.488982	0.0	0.0	0.0	0.618976	0.61427355	500.0	0.0	
1097.0	0.9722	0.0	0.0278	0.0	0.0	0.0	0.0	0.0	0.0	1.488972	0.0	0.0	0.0	0.61481	0.61367799	500.0	0.0	
1099.0	0.9759	0.0	0.0241	0.0	0.0	0.0	0.0	0.0	0.0	1.488954	0.0	0.0	0.0	0.610676	0.61306025	500.0	0.0	
1101.0	0.9711	0.0	0.0289	0.0	0.0	0.0	0.0	0.0	0.0	1.488936	0.0	0.0	0.0	0.60657	0.61242431	500.0	0.0	
1103.0	0.9736	0.0	0.0264	0.0	0.0	0.0	0.0	0.0	0.0	1.488921	0.0	0.0	0.0	0.602496	0.61177022	500.0	0.0	
1105.0	0.9736	0.0	0.0264	0.0	0.0	0.0	0.0	0.0	0.0	1.488914	0.0	0.0	0.0	0.598455	0.61109735	500.0	0.0	
1107.0	0.9722	0.0	0.0278	0.0	0.0	0.0	0.0	0.0	0.0	1.488907	0.0	0.0	0.0	0.594455	0.61040088	500.0	0.0	
1109.0	0.9731	0.0	0.0269	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.590497	0.60967885	500.0	0.0	
1111.0	0.9715	0.0	0.0285	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.586572	0.60893167	500.0	0.0	
1113.0	0.9711	0.0	0.0289	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.582682	0.60815674	500.0	0.0	
1115.0	0.9717	0.0	0.0283	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.578824	0.6073539	500.0	0.0	
1117.0	0.972	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.574997	0.60652395	500.0	0.0	
1119.0	0.974	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.571194	0.60566865	500.0	0.0	
1121.0	0.9701	0.0	0.0299	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.567415	0.60479099	500.0	0.0	
1123.0	0.9722	0.0	0.0278	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.563662	0.60389451	500.0	0.0	
1125.0	0.9716	0.0	0.0284	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.55994	0.60298168	500.0	0.0	
1127.0	0.9735	0.0	0.0265	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.556254	0.60205284	500.0	0.0	
1129.0	0.9703	0.0	0.0297	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.552609	0.60110659	500.0	0.0	
1131.0	0.9696	0.0	0.0304	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.549009	0.60014084	500.0	0.0	
1133.0	0.9713	0.0	0.0287	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.545451	0.59915358	500.0	0.0	
1135.0	0.976	0.0005	0.0236	0.0	0.0	0.0	0.0	0.0	0.0005	1.488899	0.0	0.0	0.0	0.541935	0.59814309	500.0	0.0	
1137.0	0.9716	0.0025	0.0259	0.0	0.0	0.0	0.0	0.0	0.0025	1.488893	0.0	0.0	1e-06	0.538463	0.59710756	500.0	0.0	
1139.0	0.9657	0.0044	0.0299	0.0	0.0	0.0	0.0	0.0	0.0044	1.488887	0.0	0.0	2e-06	0.535024	0.59604766	500.0	0.0	
1141.0	0.9676	0.0049	0.0275	0.0	0.0	0.0	0.0	0.0	0.0049	1.488882	0.0	0.0	2e-06	0.531615	0.59496358	500.0	0.0	
1143.0	0.9618	0.01	0.0282	0.0	0.0	0.0	0.0	0.0	0.01	1.488865	0.0	0.0	5e-06	0.528248	0.59385346	500.0	0.0	
1145.0	0.9612	0.0151	0.0237	0.0	0.0	0.0	0.0	0.0	0.0151	1.488847	1e-06	0.0	7e-06	0.524906	0.59272215	500.0	0.0	
1147.0	0.9305	0.0582	0.0113	0.0	0.0	0.0	0.0	0.0	0.0582	1.488829	1e-06	2.7e-05	9e-06	0.521559	0.59157321	500.0	0.0	
1149.0	0.9529	0.0253	0.0218	0.0	0.0	0.0	0.0	0.0	0.0253	1.488819	1e-06	0.0	1.2e-05	0.518287	0.59041151	500.0	0.0	
1151.0	0.9455	0.0337	0.0208	0.0	0.0	0.0	0.0	0.0	0.0337	1.488812	1e-06	0.0	1.4e-05	0.515015	0.5892385	500.0	0.0	
1153.0	0.9465	0.0352	0.0183	0.0	0.0	0.0	0.0	0.0	0.0352	1.488804	2e-06	0.0	1.7e-05	0.511778	0.58805318	500.0	0.0	
1155.0	0.945	0.0384	0.0166	0.0	0.0	0.0	0.0	0.0	0.0384	1.4888	2e-06	0.0	2e-05	0.508577	0.58685522	500.0	1e-06	
1157.0	0.9364	0.0469	0.0166	0.0	0.0	0.0	0.0	0.0	0.0469	1.4888	2e-06	5e-06	2.2e-05	0.505409	0.58564347	500.0	1e-06	
1159.0	0.9376	0.0478	0.0146	0.0	0.0	0.0	0.0	0.0	0.0478	1.4888	3e-06	1e-06	2.5e-05	0.502287	0.58441485	500.0	1e-06	
1161.0	0.939	0.0467	0.0142	0.0	0.0	0.0	0.0	0.0	0.0467	1.4888	3e-06	1e-06	2.8e-05	0.499198	0.58316814	500.0	1e-06	
1163.0	0.9249	0.0622	0.0129	0.0	0.0	0.0	0.0	0.0	0.0622	1.4888	3e-06	3e-06	3.3e-05	0.496143	0.58190263	500.0	1e-06	
1165.0	0.9293	0.0588	0.0118	0.0	0.0	0.0	0.0	0.0	0.0588	1.4888	4e-06	1e-06	3.7e-05	0.493122	0.58061759	500.0	1e-06	
1167.0	0.9251	0.0648	0.0101	0.0	0.0	0.0	0.0	0.0	0.0648	1.4888	4e-06	1e-06	4.2e-05	0.490127	0.57931312	500.0	1e-06	
1169.0	0.9203	0.0714	0.0083	0.0	0.0	0.0	0.0	0.0	0.0714	1.4888	5e-06	0.0	4.6e-05	0.487159	0.57799028	500.0	1e-06	
1171.0	0.9143	0.0769	0.0087	0.0	0.0	0.0	0.0	0.0	0.0769	1.4888	5e-06	1e-06	5.1e-05	0.484211	0.57665079	500.0	1e-06	
1173.0	0.9082	0.0829	0.0089	0.0	0.0	0.0	0.0	0.0	0.0829	1.4888	6e-06	1e-06	5.5e-05	0.481287	0.57529726	500.0	2e-06	
1175.0	0.9115	0.0807	0.0079	0.0	0.0	0.0	0.0	0.0	0.0807	1.4888	6e-06	1e-06	5.9e-05	0.478387	0.57393286	500.0	2e-06	
1177.0	0.9077	0.0844	0.0079	0.0	0.0	0.0	0.0	0.0	0.0844	1.4888	7e-06	0.0	6.2e-05	0.475514	0.57256012	500.0	2e-06	
1179.0	0.9077	0.0854	0.0069	0.0	0.0	0.0	0.0	0.0	0.0854	1.4888	7e-06	1e-06	6.5e-05	0.472672	0.57117993	500.0	2e-06	
1181.0	0.9056	0.0883	0.0062	0.0	0.0	0.0	0.0	0.0	0.0883	1.4888	7e-06	0.0	6.8e-05	0.469864	0.56979191	500.0	2e-06	
1183.0	0.906	0.0881	0.006	0.0	0.0	0.0	0.0	0.0	0.0881	1.4888	7e-06	1e-06	6.8e-05	0.467092	0.56839511	500.0	2e-06	
1185.0	0.9024	0.091	0.0065	0.0	0.0	0.0	0.0	0.0	0.091	1.4888	7e-06	0.0	6.8e-05	0.464355	0.56698769	500.0	2e-06	
1187.0	0.8988	0.095	0.0062	0.0	0.0	0.0	0.0	0.0	0.095	1.4888	7e-06	1e-06	6.8e-05	0.461651	0.56556824	500.0	2e-06	
1189.0	0.9068	0.0858	0.0074	0.0	0.0	0.0	0.0	0.0	0.0858	1.4888	7e-06	1e-06	6.6e-05	0.458979	0.56413579	500.0	2e-06	
1191.0	0.9059	0.0857	0.0085	0.0	0.0	0.0	0.0	0.0	0.0857	1.4888	7e-06	0.0	6.3e-05	0.456336	0.56268942	500.0	2e-06	
1193.0	0.906	0.0853	0.0087	0.0	0.0	0.0	0.0	0.0	0.0853	1.4888	6e-06	0.0	6.1e-05	0.453718	0.56122855	500.0	2e-06	
1195.0	0.9078	0.083	0.0092	0.0	0.0	0.0	0.0	0.0	0.083	1.488797	6e-06	0.0	5.7e-05	0.451127	0.55975236	500.0	2e-06	
1197.0	0.9181	0.0729	0.009	0.0	0.0	0.0	0.0	0.0	0.0729	1.488781	6e-06	1e-06	5.2e-05	0.448568	0.55825915	500.0	2e-06	
1199.0	0.9172	0.072	0.0108	0.0	0.0	0.0	0.0	0.0	0.072	1.488766	5e-06	0.0	4.7e-05	0.44603	0.5567542	500.0	1e-06	
1201.0	0.9237	0.0651	0.0112	0.0	0.0	0.0	0.0	0.0	0.0651	1.48875	5e-06	0.0	4.2e-05	0.443508	0.55524014	500.0	1e-06	
1203.0	0.9265	0.0597	0.0137	0.0	0.0	0.0	0.0	0.0	0.0597	1.488736	4e-06	0.0	3.8e-05	0.441008	0.55372058	500.0	1e-06	
1205.0	0.9265	0.0611	0.0125	0.0	0.0	0.0	0.0	0.0	0.0611	1.488722	4e-06	2e-06	3.3e-05	0.438525	0.55219745	500.0	1e-06	
1207.0	0.9302	0.0556	0.0142	0.0	0.0	0.0	0.0	0.0	0.0556	1.488709	3e-06	0.0	2.8e-05	0.436075	0.55067169	500.0	1e-06	
1209.0	0.9352	0.0498	0.015	0.0	0.0	0.0	0.0	0.0	0.0498	1.4887	3e-06	0.0	2.4e-05	0.433646	0.5491449	500.0	1e-06	
1211.0	0.9439	0.0397	0.0163	0.0	0.0	0.0	0.0	0.0	0.0397	1.4887	2e-06	1e-06	2.1e-05	0.431237	0.54761768	500.0	1e-06	
1213.0	0.9427	0.0376	0.0197	0.0	0.0	0.0	0.0	0.0	0.0376	1.4887	2e-06	4e-06	1.8e-05	0.428856	0.54608564	500.0	1e-06	
1215.0	0.9456	0.0308	0.0237	0.0	0.0	0.0	0.0	0.0	0.0308	1.4887	2e-06	0.0	1.4e-05	0.42651	0.54454736	500.0	0.0	
1217.0	0.9514	0.0259	0.0228	0.0	0.0	0.0	0.0	0.0	0.0259	1.4887	1e-06	0.0	1.2e-05	0.424187	0.54300192	500.0	0.0	
1219.0	0.9479	0.0325	0.0196	0.0	0.0	0.0	0.0	0.0	0.0325	1.4887	1e-06	6e-06	1e-05	0.421882	0.54144804	500.0	0.0	
1221.0	0.959	0.017	0.0239	0.0	0.0	0.0	0.0	0.0	0.017	1.4887	1e-06	0.0	8e-06	0.419611	0.53988474	500.0	0.0	
1223.0	0.9291	0.056	0.0149	0.0	0.0	0.0	0.0	0.0	0.056	1.4887	1e-06	2.5e-05	5e-06	0.417328	0.53831222	500.0	0.0	
1225.0	0.9639	0.0082	0.0279	0.0	0.0	0.0	0.0	0.0	0.0082	1.4887	0.0	0.0	4e-06	0.415114	0.53673007	500.0	0.0	
1227.0	0.9632	0.0046	0.0322	0.0	0.0	0.0	0.0	0.0	0.0046	1.4887	0.0	0.0	2e-06	0.41289	0.5351398	500.0	0.0	
1229.0	0.9708	0.0005	0.0287	0.0	0.0	0.0	0.0	0.0	0.0005	1.4887	0.0	0.0	0.0	0.41068	0.53354313	500.0	0.0	
1231.0	0.9667	0.0	0.0333	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.408487	0.53194286	500.0	0.0	
1233.0	0.9683	0.0	0.0317	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.406311	0.5303413	500.0	0.0	
1235.0	0.9677	0.0	0.0323	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.404154	0.52874043	500.0	0.0	
1237.0	0.9686	0.0	0.0314	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.40202	0.52714133	500.0	0.0	
1239.0	0.9689	0.0	0.0311	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.399911	0.52554405	500.0	0.0	
1241.0	0.9685	0.0	0.0315	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.397825	0.52394764	500.0	0.0	
1243.0	0.9673	0.0	0.0327	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.395763	0.52235094	500.0	0.0	
1245.0	0.9663	0.0	0.0337	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.393724	0.52075295	500.0	0.0	
1247.0	0.9672	0.0	0.0328	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.391707	0.51915225	500.0	0.0	
1249.0	0.9664	0.0	0.0336	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.389709	0.51754768	500.0	0.0	
1251.0	0.9697	0.0	0.0303	0.0	0.0	0.0	0.0	0.0	0.0	1.488697	0.0	0.0	0.0	0.387731	0.51593734	500.0	0.0	
1253.0	0.9663	0.0	0.0337	0.0	0.0	0.0	0.0	0.0	0.0	1.488682	0.0	0.0	0.0	0.385778	0.5143183	500.0	0.0	
1255.0	0.9668	0.0	0.0332	0.0	0.0	0.0	0.0	0.0	0.0	1.488667	0.0	0.0	0.0	0.383838	0.51269396	500.0	0.0	
1257.0	0.9668	0.0	0.0332	0.0	0.0	0.0	0.0	0.0	0.0	1.488653	0.0	0.0	0.0	0.38191	0.51106499	500.0	0.0	
1259.0	0.9684	0.0	0.0316	0.0	0.0	0.0	0.0	0.0	0.0	1.488639	0.0	0.0	0.0	0.379994	0.50943329	500.0	0.0	
1261.0	0.9663	0.0	0.0337	0.0	0.0	0.0	0.0	0.0	0.0	1.488626	0.0	0.0	0.0	0.378089	0.50780073	500.0	0.0	
1263.0	0.9677	0.0	0.0323	0.0	0.0	0.0	0.0	0.0	0.0	1.488613	0.0	0.0	0.0	0.376196	0.50616938	500.0	0.0	
1265.0	0.9686	0.0	0.0314	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.374319	0.50454149	500.0	0.0	
1267.0	0.9667	0.0	0.0333	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.372449	0.50292274	500.0	0.0	
1269.0	0.9658	0.0	0.0342	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.370598	0.50130912	500.0	0.0	
1271.0	0.9656	0.0	0.0344	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.368766	0.49970032	500.0	0.0	
1273.0	0.9687	0.0	0.0313	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.366954	0.49809559	500.0	0.0	
1275.0	0.9677	0.0	0.0323	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.365161	0.49649384	500.0	0.0	
