Sim 3

Light Normalized Radiosity: 91.84976%
Light Absorptance (heat generated by Stokes shift, Quantum Yield, non-fluorescent particles, and medium ): 7.14228%
Light Transmittance: 1.00796%
Stokes Shift Absorptance (converted to heat): 0.80895%
Quantum Yield Absorptance (converted to heat): 1.20085%
Total Fluorescent Absorptance (absorptance of photons by fluorescent particles): 5.99789%
Fluorescent Absorptance (converted to fluorescent emission): 3.98855%
Reflectance by Fluorescent Emission: 3.89554%
Non-Fluorescent Particles and Medium Absorptance (converted to heat): 5.13302%

Note: In the column headers below, the number in parentheses indicates the layer number for each attenuation coefficient (e.g., mu_s(1), mu_med(1), mu_a(1), mu_af(1) for layer 1)
Note: The units are based on micrometer
Wavelength	Normalized Radiosity	Absorptance	Transmittance	Stokes Shift Absorptance	Quantum Yield Absorptance	Total Fluorescent Absorptance	Reflectance (via fluorescent emission)	Fluorescent Absorptance	Non-Fluorescent Particles/Medium Absorptance	n_medium(1)	k_medium(1)	mu_a(non-fluorescent)(1)	mu_a(medium)(1)	mu_s(1)	g(1)	Thickness(1)	mu_a(fluorescent)1(1)
947.0	0.9872	0.0	0.0128	0.0	0.0	0.0	0.0	0.0	0.0	1.489442	0.0	0.0	0.0	1.264997	0.62673588	500.0	0.0	
949.0	0.9875	0.0	0.0125	0.0	0.0	0.0	0.0	0.0	0.0	1.489424	0.0	0.0	0.0	1.261751	0.62695466	500.0	0.0	
951.0	0.9863	0.0	0.0137	0.0	0.0	0.0	0.0	0.0	0.0	1.489411	0.0	0.0	0.0	1.258053	0.62709237	500.0	0.0	
953.0	0.9868	0.0	0.0132	0.0	0.0	0.0	0.0	0.0	0.0	1.489406	0.0	0.0	0.0	1.253583	0.62727442	500.0	0.0	
955.0	0.985	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	1.489401	0.0	0.0	0.0	1.248268	0.62767017	500.0	0.0	
957.0	0.9876	0.0	0.0124	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	1.242627	0.62834582	500.0	0.0	
959.0	0.9857	0.0	0.0143	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	1.23741	0.62914361	500.0	0.0	
961.0	0.9864	0.0	0.0136	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	1.232847	0.62989745	500.0	0.0	
963.0	0.9863	0.0	0.0137	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	1.228825	0.63053088	500.0	0.0	
965.0	0.9839	0.0	0.0161	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	1.2251	0.63101772	500.0	0.0	
967.0	0.9873	0.0	0.0127	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	1.221341	0.6313639	500.0	0.0	
969.0	0.9864	0.0	0.0136	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	1.217182	0.63162485	500.0	0.0	
971.0	0.9856	0.0	0.0144	0.0	0.0	0.0	0.0	0.0	0.0	1.4894	0.0	0.0	0.0	1.212331	0.63191166	500.0	0.0	
973.0	0.9849	0.0	0.0151	0.0	0.0	0.0	0.0	0.0	0.0	1.489394	0.0	0.0	0.0	1.206722	0.63237391	500.0	0.0	
975.0	0.9852	0.0	0.0148	0.0	0.0	0.0	0.0	0.0	0.0	1.48938	0.0	0.0	0.0	1.200775	0.63308646	500.0	0.0	
977.0	0.9877	0.0	0.0123	0.0	0.0	0.0	0.0	0.0	0.0	1.489366	0.0	0.0	0.0	1.195133	0.63393896	500.0	0.0	
979.0	0.9845	0.0	0.0155	0.0	0.0	0.0	0.0	0.0	0.0	1.489349	0.0	0.0	0.0	1.190089	0.6347715	500.0	0.0	
981.0	0.987	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	1.489331	0.0	0.0	0.0	1.185576	0.63549751	500.0	0.0	
983.0	0.9842	0.0	0.0158	0.0	0.0	0.0	0.0	0.0	0.0	1.489313	0.0	0.0	0.0	1.181396	0.63608161	500.0	0.0	
985.0	0.9864	0.0	0.0136	0.0	0.0	0.0	0.0	0.0	0.0	1.489307	0.0	0.0	0.0	1.177263	0.63652358	500.0	0.0	
987.0	0.9852	0.0	0.0148	0.0	0.0	0.0	0.0	0.0	0.0	1.489303	0.0	0.0	0.0	1.172867	0.63685247	500.0	0.0	
989.0	0.9855	0.0	0.0145	0.0	0.0	0.0	0.0	0.0	0.0	1.4893	0.0	0.0	0.0	1.167925	0.63714961	500.0	0.0	
991.0	0.9858	0.0	0.0142	0.0	0.0	0.0	0.0	0.0	0.0	1.4893	0.0	0.0	0.0	1.16228	0.63754592	500.0	0.0	
993.0	0.9843	0.0	0.0157	0.0	0.0	0.0	0.0	0.0	0.0	1.4893	0.0	0.0	0.0	1.156097	0.63816063	500.0	0.0	
995.0	0.9871	0.0	0.0129	0.0	0.0	0.0	0.0	0.0	0.0	1.489297	0.0	0.0	0.0	1.149936	0.63897016	500.0	0.0	
997.0	0.9834	0.0	0.0166	0.0	0.0	0.0	0.0	0.0	0.0	1.489281	0.0	0.0	0.0	1.14426	0.63983026	500.0	0.0	
999.0	0.9836	0.0	0.0164	0.0	0.0	0.0	0.0	0.0	0.0	1.489265	0.0	0.0	0.0	1.13912	0.64063375	500.0	0.0	
1001.0	0.9852	0.0	0.0148	0.0	0.0	0.0	0.0	0.0	0.0	1.489248	0.0	0.0	0.0	1.134406	0.64131961	500.0	0.0	
1003.0	0.9864	0.0	0.0136	0.0	0.0	0.0	0.0	0.0	0.0	1.48923	0.0	0.0	0.0	1.12993	0.64186012	500.0	0.0	
1005.0	0.9863	0.0	0.0137	0.0	0.0	0.0	0.0	0.0	0.0	1.489212	0.0	0.0	0.0	1.125426	0.64225762	500.0	0.0	
1007.0	0.9831	0.0	0.0169	0.0	0.0	0.0	0.0	0.0	0.0	1.489201	0.0	0.0	0.0	1.120603	0.64255647	500.0	0.0	
1009.0	0.985	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	1.489201	0.0	0.0	0.0	1.115231	0.64284354	500.0	0.0	
1011.0	0.9862	0.0	0.0138	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	1.109236	0.64323609	500.0	0.0	
1013.0	0.984	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	1.102856	0.64382644	500.0	0.0	
1015.0	0.9831	0.0	0.0169	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	1.096578	0.644579	500.0	0.0	
1017.0	0.9837	0.0	0.0163	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	1.090739	0.64537506	500.0	0.0	
1019.0	0.9824	0.0	0.0176	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	1.0854	0.64611544	500.0	0.0	
1021.0	0.9866	0.0	0.0134	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	1.080457	0.64674567	500.0	0.0	
1023.0	0.9832	0.0	0.0168	0.0	0.0	0.0	0.0	0.0	0.0	1.4892	0.0	0.0	0.0	1.075739	0.64723977	500.0	0.0	
1025.0	0.986	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	1.489197	0.0	0.0	0.0	1.071036	0.64759244	500.0	0.0	
1027.0	0.9839	0.0	0.0161	0.0	0.0	0.0	0.0	0.0	0.0	1.489193	0.0	0.0	0.0	1.066099	0.64783453	500.0	0.0	
1029.0	0.9852	0.0	0.0148	0.0	0.0	0.0	0.0	0.0	0.0	1.489189	0.0	0.0	0.0	1.060714	0.64803614	500.0	0.0	
1031.0	0.9821	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0	1.489174	0.0	0.0	0.0	1.054805	0.64829433	500.0	0.0	
1033.0	0.9849	0.0	0.0151	0.0	0.0	0.0	0.0	0.0	0.0	1.489155	0.0	0.0	0.0	1.048497	0.64871207	500.0	0.0	
1035.0	0.9814	0.0	0.0186	0.0	0.0	0.0	0.0	0.0	0.0	1.489137	0.0	0.0	0.0	1.042179	0.64929413	500.0	0.0	
1037.0	0.9841	0.0	0.0159	0.0	0.0	0.0	0.0	0.0	0.0	1.489125	0.0	0.0	0.0	1.036203	0.64995358	500.0	0.0	
1039.0	0.9819	0.0	0.0181	0.0	0.0	0.0	0.0	0.0	0.0	1.489113	0.0	0.0	0.0	1.030689	0.65058897	500.0	0.0	
1041.0	0.9821	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0	1.489102	0.0	0.0	0.0	1.025591	0.65113525	500.0	0.0	
1043.0	0.9823	0.0	0.0177	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	1.020776	0.65156397	500.0	0.0	
1045.0	0.9824	0.0	0.0176	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	1.016076	0.65185581	500.0	0.0	
1047.0	0.9833	0.0	0.0167	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	1.011287	0.65201943	500.0	0.0	
1049.0	0.9808	0.0	0.0192	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	1.006213	0.65209584	500.0	0.0	
1051.0	0.9785	0.0	0.0215	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	1.000702	0.65216293	500.0	0.0	
1053.0	0.9828	0.0	0.0172	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.994742	0.65232	500.0	0.0	
1055.0	0.9797	0.0	0.0203	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.988557	0.65263096	500.0	0.0	
1057.0	0.9826	0.0	0.0174	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.98249	0.653072	500.0	0.0	
1059.0	0.9824	0.0	0.0176	0.0	0.0	0.0	0.0	0.0	0.0	1.4891	0.0	0.0	0.0	0.976786	0.65355943	500.0	0.0	
1061.0	0.9805	0.0	0.0195	0.0	0.0	0.0	0.0	0.0	0.0	1.489087	0.0	0.0	0.0	0.971525	0.65400263	500.0	0.0	
1063.0	0.9813	0.0	0.0187	0.0	0.0	0.0	0.0	0.0	0.0	1.489071	0.0	0.0	0.0	0.966635	0.65435635	500.0	0.0	
1065.0	0.9852	0.0	0.0148	0.0	0.0	0.0	0.0	0.0	0.0	1.489055	0.0	0.0	0.0	0.961999	0.65459155	500.0	0.0	
1067.0	0.9803	0.0	0.0197	0.0	0.0	0.0	0.0	0.0	0.0	1.489039	0.0	0.0	0.0	0.957469	0.65469393	500.0	0.0	
1069.0	0.9819	0.0	0.0181	0.0	0.0	0.0	0.0	0.0	0.0	1.489021	0.0	0.0	0.0	0.952864	0.65467225	500.0	0.0	
1071.0	0.9818	0.0	0.0182	0.0	0.0	0.0	0.0	0.0	0.0	1.489004	0.0	0.0	0.0	0.94801	0.65456255	500.0	0.0	
1073.0	0.9808	0.0	0.0192	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.942775	0.65444232	500.0	0.0	
1075.0	0.9786	0.0	0.0214	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.937155	0.6543921	500.0	0.0	
1077.0	0.9787	0.0	0.0213	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.931324	0.65447159	500.0	0.0	
1079.0	0.9807	0.0	0.0193	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.925572	0.65467389	500.0	0.0	
1081.0	0.9809	0.0	0.0191	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.920126	0.65493488	500.0	0.0	
1083.0	0.9794	0.0	0.0206	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.915069	0.65518163	500.0	0.0	
1085.0	0.9822	0.0	0.0178	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.910374	0.65535995	500.0	0.0	
1087.0	0.9773	0.0	0.0227	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.905953	0.65543653	500.0	0.0	
1089.0	0.9838	0.0	0.0162	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.90168	0.65539407	500.0	0.0	
1091.0	0.979	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	1.488997	0.0	0.0	0.0	0.897415	0.65522838	500.0	0.0	
1093.0	0.9793	0.0	0.0207	0.0	0.0	0.0	0.0	0.0	0.0	1.48899	0.0	0.0	0.0	0.893009	0.65495855	500.0	0.0	
1095.0	0.9796	0.0	0.0204	0.0	0.0	0.0	0.0	0.0	0.0	1.488982	0.0	0.0	0.0	0.888325	0.65463326	500.0	0.0	
1097.0	0.9773	0.0	0.0227	0.0	0.0	0.0	0.0	0.0	0.0	1.488972	0.0	0.0	0.0	0.883305	0.65431937	500.0	0.0	
1099.0	0.9805	0.0	0.0195	0.0	0.0	0.0	0.0	0.0	0.0	1.488954	0.0	0.0	0.0	0.878017	0.65408729	500.0	0.0	
1101.0	0.98	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	1.488936	0.0	0.0	0.0	0.872652	0.65397814	500.0	0.0	
1103.0	0.9786	0.0	0.0214	0.0	0.0	0.0	0.0	0.0	0.0	1.488921	0.0	0.0	0.0	0.867445	0.65396893	500.0	0.0	
1105.0	0.9801	0.0	0.0199	0.0	0.0	0.0	0.0	0.0	0.0	1.488914	0.0	0.0	0.0	0.862551	0.6540031	500.0	0.0	
1107.0	0.9808	0.0	0.0192	0.0	0.0	0.0	0.0	0.0	0.0	1.488907	0.0	0.0	0.0	0.85801	0.65401232	500.0	0.0	
1109.0	0.9797	0.0	0.0203	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.853782	0.65395109	500.0	0.0	
1111.0	0.9783	0.0	0.0217	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.849783	0.65379511	500.0	0.0	
1113.0	0.9783	0.0	0.0217	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.845905	0.65352437	500.0	0.0	
1115.0	0.9796	0.0	0.0204	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.84202	0.65313851	500.0	0.0	
1117.0	0.9781	0.0	0.0219	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.838005	0.65265575	500.0	0.0	
1119.0	0.9796	0.0	0.0204	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.833749	0.65211733	500.0	0.0	
1121.0	0.9782	0.0	0.0218	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.829202	0.65158528	500.0	0.0	
1123.0	0.9765	0.0	0.0235	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.824417	0.65112577	500.0	0.0	
1125.0	0.9768	0.0	0.0232	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.819551	0.65077776	500.0	0.0	
1127.0	0.9804	0.0	0.0196	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.814799	0.65053217	500.0	0.0	
1129.0	0.9753	0.0	0.0247	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.810308	0.65034311	500.0	0.0	
1131.0	0.9782	0.0	0.0218	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.806132	0.6501554	500.0	0.0	
1133.0	0.9817	0.0	0.0183	0.0	0.0	0.0	0.0	0.0	0.0	1.4889	0.0	0.0	0.0	0.80225	0.64992257	500.0	0.0	
1135.0	0.9791	0.0004	0.0205	0.0	0.0	0.0	0.0	0.0	0.0004	1.488899	0.0	0.0	0.0	0.798602	0.64961032	500.0	0.0	
1137.0	0.9754	0.0027	0.0219	0.0	0.0	0.0	0.0	0.0	0.0027	1.488893	0.0	0.0	1e-06	0.795106	0.6491947	500.0	0.0	
1139.0	0.9762	0.0033	0.0206	0.0	0.0	0.0	0.0	0.0	0.0033	1.488887	0.0	0.0	1e-06	0.791655	0.64867013	500.0	1e-06	
1141.0	0.9729	0.0062	0.0209	0.0	0.0	0.0	0.0	0.0	0.0062	1.488882	0.0	0.0	2e-06	0.788138	0.64804215	500.0	1e-06	
1143.0	0.9706	0.0112	0.0183	0.0	0.0	0.0	0.0	0.0	0.0112	1.488865	0.0	0.0	3e-06	0.784465	0.64732568	500.0	2e-06	
1145.0	0.9604	0.0237	0.0159	0.0	0.0	0.0	0.0	0.0	0.0237	1.488847	1e-06	0.0	5e-06	0.780553	0.64657226	500.0	6e-06	
1147.0	0.9274	0.0662	0.0063	0.0	0.0	0.0	0.0	0.0	0.0662	1.488829	1e-06	3.4e-05	7e-06	0.776365	0.64584603	500.0	8e-06	
1149.0	0.9541	0.0349	0.011	0.0	0.0	0.0	0.0	0.0	0.0349	1.488819	1e-06	0.0	9e-06	0.772081	0.64519875	500.0	1e-05	
1151.0	0.9539	0.0346	0.0114	0.0	0.0	0.0	0.0	0.0	0.0346	1.488812	1e-06	0.0	1e-05	0.767749	0.64466038	500.0	1.2e-05	
1153.0	0.95	0.0409	0.0091	0.0	0.0	0.0	0.0	0.0	0.0409	1.488804	2e-06	0.0	1.2e-05	0.763562	0.64421189	500.0	1.5e-05	
1155.0	0.9404	0.0504	0.0092	0.0	0.0	0.0	0.0	0.0	0.0504	1.4888	2e-06	0.0	1.4e-05	0.759618	0.64381516	500.0	1.7e-05	
1157.0	0.9354	0.0568	0.0078	0.0	0.0	0.0	0.0	0.0	0.0568	1.4888	2e-06	6e-06	1.6e-05	0.755944	0.64342501	500.0	1.9e-05	
1159.0	0.931	0.0617	0.0073	0.0	0.0	0.0	0.0	0.0	0.0617	1.4888	3e-06	1e-06	1.8e-05	0.752533	0.64299677	500.0	2.2e-05	
1161.0	0.9264	0.0666	0.007	0.0	0.0	0.0	0.0	0.0	0.0666	1.4888	3e-06	1e-06	2e-05	0.749313	0.6425011	500.0	2.4e-05	
1163.0	0.9215	0.0729	0.0057	0.0	0.0	0.0	0.0	0.0	0.0729	1.4888	3e-06	3e-06	2.4e-05	0.746214	0.64191694	500.0	2.9e-05	
1165.0	0.9194	0.0765	0.004	0.0	0.0	0.0	0.0	0.0	0.0765	1.4888	4e-06	1e-06	2.7e-05	0.743153	0.64123404	500.0	3.3e-05	
1167.0	0.9138	0.083	0.0033	0.0	0.0	0.0	0.0	0.0	0.083	1.4888	4e-06	1e-06	3.1e-05	0.740032	0.64045531	500.0	3.7e-05	
1169.0	0.9109	0.0861	0.003	0.0	0.0	0.0	0.0	0.0	0.0862	1.4888	5e-06	0.0	3.4e-05	0.736772	0.63959882	500.0	4.2e-05	
1171.0	0.9031	0.094	0.0029	0.0	0.0	0.0	0.0	0.0	0.094	1.4888	5e-06	1e-06	3.7e-05	0.733308	0.63870055	500.0	4.6e-05	
1173.0	0.9037	0.0924	0.0039	0.0	0.0	0.0	0.0	0.0	0.0924	1.4888	6e-06	1e-06	4e-05	0.729632	0.63780998	500.0	5e-05	
1175.0	0.9033	0.095	0.0017	0.0	0.0	0.0	0.0	0.0	0.095	1.4888	6e-06	1e-06	4.3e-05	0.725799	0.63697849	500.0	5.3e-05	
1177.0	0.8938	0.1038	0.0024	0.0	0.0	0.0	0.0	0.0	0.1038	1.4888	7e-06	0.0	4.5e-05	0.721925	0.63623932	500.0	5.6e-05	
1179.0	0.8967	0.1015	0.0017	0.0	0.0	0.0	0.0	0.0	0.1015	1.4888	7e-06	1e-06	4.7e-05	0.718139	0.63559491	500.0	5.8e-05	
1181.0	0.8937	0.1049	0.0014	0.0	0.0	0.0	0.0	0.0	0.1049	1.4888	7e-06	0.0	5e-05	0.714544	0.63502032	500.0	6.1e-05	
1183.0	0.8933	0.1053	0.0014	0.0	0.0	0.0	0.0	0.0	0.1053	1.4888	7e-06	1e-06	5e-05	0.711188	0.6344782	500.0	6e-05	
1185.0	0.8902	0.1072	0.0026	0.0	0.0	0.0	0.0	0.0	0.1072	1.4888	7e-06	0.0	5e-05	0.708068	0.63392824	500.0	6e-05	
1187.0	0.8905	0.1073	0.0022	0.0	0.0	0.0	0.0	0.0	0.1073	1.4888	7e-06	1e-06	4.9e-05	0.705144	0.63333716	500.0	6.1e-05	
1189.0	0.8918	0.1053	0.0029	0.0	0.0	0.0	0.0	0.0	0.1053	1.4888	7e-06	1e-06	4.8e-05	0.702365	0.6326791	500.0	5.9e-05	
1191.0	0.8909	0.1062	0.0029	0.0	0.0	0.0	0.0	0.0	0.1062	1.4888	7e-06	1e-06	4.6e-05	0.699659	0.63193628	500.0	5.7e-05	
1193.0	0.9027	0.0953	0.002	0.0	0.0	0.0	0.0	0.0	0.0953	1.4888	6e-06	0.0	4.4e-05	0.696948	0.63110027	500.0	5.5e-05	
1195.0	0.9013	0.096	0.0027	0.0	0.0	0.0	0.0	0.0	0.0961	1.488797	6e-06	0.0	4.2e-05	0.694161	0.63017289	500.0	5.3e-05	
1197.0	0.9105	0.0865	0.003	0.0	0.0	0.0	0.0	0.0	0.0865	1.488781	6e-06	1e-06	3.8e-05	0.691241	0.62916736	500.0	4.8e-05	
1199.0	0.9065	0.0906	0.003	0.0	0.0	0.0	0.0	0.0	0.0906	1.488766	5e-06	0.0	3.5e-05	0.688138	0.62812491	500.0	4.4e-05	
1201.0	0.9127	0.0834	0.0039	0.0	0.0	0.0	0.0	0.0	0.0834	1.48875	5e-06	0.0	3.1e-05	0.68485	0.62709172	500.0	3.9e-05	
1203.0	0.9237	0.0713	0.005	0.0	0.0	0.0	0.0	0.0	0.0713	1.488736	4e-06	0.0	2.7e-05	0.681441	0.6261144	500.0	3.5e-05	
1205.0	0.9206	0.0737	0.0057	0.0	0.0	0.0	0.0	0.0	0.0737	1.488722	4e-06	2e-06	2.4e-05	0.677999	0.62522453	500.0	3e-05	
1207.0	0.9282	0.0644	0.0074	0.0	0.0	0.0	0.0	0.0	0.0644	1.488709	3e-06	0.0	2.1e-05	0.674647	0.62442676	500.0	2.6e-05	
1209.0	0.9347	0.0568	0.0085	0.0	0.0	0.0	0.0	0.0	0.0568	1.4887	3e-06	0.0	1.7e-05	0.67145	0.62370876	500.0	2.2e-05	
1211.0	0.9346	0.0556	0.0098	0.0	0.0	0.0	0.0	0.0	0.0556	1.4887	2e-06	1e-06	1.5e-05	0.668445	0.62304225	500.0	1.9e-05	
1213.0	0.9364	0.0536	0.0099	0.0	0.0	0.0	0.0	0.0	0.0537	1.4887	2e-06	4e-06	1.3e-05	0.665643	0.62238787	500.0	1.6e-05	
1215.0	0.9513	0.0373	0.0114	0.0	0.0	0.0	0.0	0.0	0.0373	1.4887	2e-06	0.0	1.1e-05	0.663028	0.62171276	500.0	1.3e-05	
1217.0	0.9516	0.0356	0.0128	0.0	0.0	0.0	0.0	0.0	0.0356	1.4887	1e-06	0.0	9e-06	0.660538	0.62099146	500.0	1.1e-05	
1219.0	0.9449	0.042	0.0131	0.0	0.0	0.0	0.0	0.0	0.042	1.4887	1e-06	7e-06	7e-06	0.658116	0.62020339	500.0	9e-06	
1221.0	0.9599	0.0238	0.0162	0.0	0.0	0.0	0.0	0.0	0.0238	1.4887	1e-06	0.0	5e-06	0.65572	0.61933198	500.0	7e-06	
1223.0	0.9282	0.0644	0.0074	0.0	0.0	0.0	0.0	0.0	0.0644	1.4887	1e-06	3.1e-05	4e-06	0.653231	0.61837989	500.0	5e-06	
1225.0	0.9717	0.0075	0.0208	0.0	0.0	0.0	0.0	0.0	0.0075	1.4887	0.0	0.0	3e-06	0.650697	0.61734258	500.0	1e-06	
1227.0	0.9723	0.0051	0.0226	0.0	0.0	0.0	0.0	0.0	0.0051	1.4887	0.0	0.0	1e-06	0.647975	0.61625157	500.0	1e-06	
1229.0	0.9727	0.0002	0.0271	0.0	0.0	0.0	0.0	0.0	0.0002	1.4887	0.0	0.0	0.0	0.645087	0.61513844	500.0	0.0	
1231.0	0.9771	0.0	0.0229	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.642063	0.61404433	500.0	0.0	
1233.0	0.977	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.638966	0.61300685	500.0	0.0	
1235.0	0.9729	0.0	0.0271	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.635882	0.61204894	500.0	0.0	
1237.0	0.9727	0.0	0.0273	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.632895	0.61117376	500.0	0.0	
1239.0	0.9743	0.0	0.0257	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.630061	0.61036731	500.0	0.0	
1241.0	0.9762	0.0	0.0238	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.627402	0.60960531	500.0	0.0	
1243.0	0.9758	0.0	0.0242	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.624913	0.60885998	500.0	0.0	
1245.0	0.9738	0.0	0.0262	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.622571	0.60810432	500.0	0.0	
1247.0	0.9766	0.0	0.0234	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.620334	0.60731438	500.0	0.0	
1249.0	0.9765	0.0	0.0235	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.618155	0.6064705	500.0	0.0	
1251.0	0.9772	0.0	0.0228	0.0	0.0	0.0	0.0	0.0	0.0	1.488697	0.0	0.0	0.0	0.615986	0.6055574	500.0	0.0	
1253.0	0.9748	0.0	0.0252	0.0	0.0	0.0	0.0	0.0	0.0	1.488682	0.0	0.0	0.0	0.613784	0.60456563	500.0	0.0	
1255.0	0.972	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	1.488667	0.0	0.0	0.0	0.611487	0.60350259	500.0	0.0	
1257.0	0.975	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	1.488653	0.0	0.0	0.0	0.609059	0.60238307	500.0	0.0	
1259.0	0.9748	0.0	0.0252	0.0	0.0	0.0	0.0	0.0	0.0	1.488639	0.0	0.0	0.0	0.606488	0.60123366	500.0	0.0	
1261.0	0.9732	0.0	0.0268	0.0	0.0	0.0	0.0	0.0	0.0	1.488626	0.0	0.0	0.0	0.60379	0.60008851	500.0	0.0	
1263.0	0.9753	0.0	0.0247	0.0	0.0	0.0	0.0	0.0	0.0	1.488613	0.0	0.0	0.0	0.601014	0.59898234	500.0	0.0	
1265.0	0.9742	0.0	0.0258	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.598225	0.59794191	500.0	0.0	
1267.0	0.9728	0.0	0.0272	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.595479	0.59698294	500.0	0.0	
1269.0	0.9749	0.0	0.0251	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.592846	0.59609726	500.0	0.0	
1271.0	0.9763	0.0	0.0237	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.590356	0.59526929	500.0	0.0	
1273.0	0.9772	0.0	0.0228	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.588016	0.59447682	500.0	0.0	
